positive,The company expects net sales to significantly increase from 2009 .
positive,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 ."
positive,"The company said that it will supply the WCDMA 3G-HSPA radio network , including the modular , high capacity Nokia Flexi WCDMA base station in East Java , Bali , Sumatra and Batam ."
positive,"The EBITDA was EUR116m compared to EUR115m , corresponding to an EBITDA margin of 33 % ."
positive,"The fair value of investment properties totalled EUR 2,299.9 mn , compared to EUR 2,229.5 mn in the corresponding period in 2009 ."
positive,The fund at fair value will increase correspondingly .
positive,The optimization of the steel components heating process will reduce the energy consumption .
positive,The proportion of Estonian and Lithuanian passengers on the Tallinn-Helsinki route also grew in July .
positive,This assignment strengthens Poyry 's position as an international provider of engineering and project services to the chemical process industry .
positive,This new partnership agreement represents a significant milestone for both parties .
positive,"Tiimari Latvian representative Ineta Zaharova said that the company earned LVL 122,000 in 2005 profit , which is 20 times more that in 2004 ."
positive,"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said ."
positive,"Via the takeover , Panostaja further expands its business area specialising in digital printing , which since previously consists of the subsidiaries Kopijyva Oy and Sokonet Oy ."
negative,Asian traffic declined by 3.4 per cent .
positive,"Consumer products manufacturer Fiskars Corp. will open a distribution and warehouse center in Southaven , creating 100 jobs ."
positive,`` We were the lowest bidders and now the final approval is awaited . ''
positive,Finnish food industry companies HK Ruokatalo and Atria will form a joint venture company called L+Ænsi-Kalkkuna to produce turkey meat .
negative,Finnish plumbing and heating systems supplier Uponor is temporarily laying off its whole workforce in Finland for two weeks as of mid-July 2009 .
negative,"In Finland , metal sector company Componenta is laying off temporarily the staff of its Pori mill from Christmas 2008 till 6 January 2009 ."
negative,"According to Aktia Asset Management , Finnish analysts ' forecasts for 2009 are still too high ."
negative,"As part of the reorganisation measures that will take place in spring 2006 , Tamglass Finton will start personnel negotiations that will affect its entire staff of 33 ."
negative,Benefon 's target is to lay off temporarily of permanently up to 20 % of the Salo plant 's staff .
positive,"Finnair expands : Finnair plans to add more flights on routes to Hong Kong , India and Russia ."
positive,Finnish food company Raisio Oyj HEL : RAIVV said today it will buy British snacks and confectionery company Big Bear Group plc for an enterprise value of EUR 95.3 million USD 129.9 m .
positive,"firm 28 October 2009 - Finnish lifting equipment maker Konecranes Oyj HEL : KCR1V said today it acquired US Machine Tool Solutions Unlimited in Cincinnati , Ohio , for an undisclosed sum ."
positive,Growth is expected to continue in 2008 .
positive,"Ixonos estimates that it will hire 20 specialists in mechanical engineering , electronics design , and R&D for its new unit in Jyvaeskylae by the end of 2009 ."
positive,"M-real Corporation Press release on 3 November at 10:35 am M-real Corporation was the second best company in the materials sector including e.g. forest industry companies in the Carbon Disclosure Leadership Index CDLI , Nordic Report 2009 ."
negative,Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .
positive,Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .
positive,The company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger market .
negative,The lay-offs will affect 240 people out of the total 320 Okmetic employees in Finland .
negative,The majority of the company 's personnel in Finland is temporarily laid off from one to six weeks in the period from February to June 2009 period .
negative,55 workers in +_m+_l will be affected by the close-down .
negative,Finland-based Stockmann Group has closed seven franchising sports stores Nike in Russia .
negative,"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions ."
negative,"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland ."
negative,"Scanfil , a systems supplier and contract manufacturer to the communications sector , will start personnel negotiations in Oulu , in Finland , to lay off staff temporarily ."
negative,"Additionally , the company will terminate a maximum nine salaried and senior salaried employees ' employment contracts ."
negative,"Also the city 's insurance company , If P & C Insurance , has said it will not pay compensation ."
positive,"And earlier this month , the company signed a deal with India-based information technology services giant Wipro Technologies to transfer and sell its radio access related R&D activities in Berlin ."
negative,"As a result , the company has decided it will implement fixed-term temporary lay-offs ."
negative,"As a result , the company will temporarily lay-off 25 % of the whole personnel , approximately 270 persons at Kirkkonummi and Nivala factories ."
negative,"As a result of the negotiations , the amount of employment contracts to be terminated is 13 ."
negative,"As a result of the negotiations , the company will terminate total 5 employment contracts ."
positive,Consumption is forecast to grow by about 2 % .
positive,credit 20 November 2009 - Finnish glass technology company Glaston Oyj Abp ( HEL : GLA1V ) said today it concluded a EUR74m revolving credit facility agreement with its core banks .
positive,"Dubbed Nokia Money Solutions , company officials say the initiative would seek to bridge the gap between the banked and unbanked in developing countries ."
negative,"Due to market conditions , the company will also temporarily lay off about 3,200 people at different sites ."
positive,Etteplan targets to employ at least 20 people in Borl+Ænge .
positive,"Furthermore , Novator Finland Oy has entered into a securities lending agreement , whereby Novator Finland Oy will hold directly the same amount of shares that are underlying of the OMX market forwards from May 23 through May 26 , 2008 ."
positive,"Glaston , headquartered in Tampere , Finland , is a growing , international glass technology company ."
negative,GSK announced in November 2008 that it would close its operations in Dartford .
positive,"HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae ."
positive,"HELSINKI ( Thomson Financial ) - M-real said it will exercise an option to buy a 50MW natural gas power plant and land in Kyroskoski , Finland , for around 13 mln eur from Kyro Oyj ."
negative,"In addition , a further 29 employees can be laid off until further notice and the whole workforce can be laid off for short periods if needed ."
positive,In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .
positive,"It currently employs about 750 people and expects headcount to reach 1,000 by end of 2007 ."
positive,"It rose by 15.7 % and by 24.8 % in Finland and abroad , respectively , to EUR 7 million and EUR 4.2 million , due to a 40 % growth in Russia ."
positive,"Its main business area , the Glass Machinery Group of Glaston Technologies , is the global market leader in glass processing machines ."
positive,"Jobs will not be transferred from Finland , however ."
positive,Kaupthing forecasts a significant price increase for printing paper in 2007 .
positive,KESKO FOOD LTD PRESS RELEASE 04.01.2006 AT 13.00 Kesko Food Ltd is launching a major TV campaign to recruit as many as one hundred new K-food retailers .
positive,"( ADP News ) - Nov 28 , 2008 - Finnish power-supply solutions provider Efore Oyj ( OMX : EFO1V ) announced today the launch of OPUS DC , the latest power system in its OPUS product line ."
positive,"( ADP News ) - Nov 3 , 2008 - Finnish cargo handling systems and services company Cargotec Oyj ( OMX : CGCBV ) said today that it acquired 80 % stakes in Italian service companies CVS Technoports Srl and CVS Service Srl from Italian handli"
positive,"( ADPnews ) - Nov 9 , 2009 - Four companies have agreed to buy for a combined SEK 5.9 billion ( USD 854m-EUR 571.8 m ) all drug stores offered for sale as part of the restructuring of Swedish stated-owned pharmacy monopoly Apoteket AB , t"
positive,"Martela said plans to expand its recycled furniture business elsewhere in Finland , too ."
negative,"Metso Foundries Jyvaskyla , Inc. will begin personnel negotiations on temporary lay-offs and personnel reductions in Jyvaskyla , Finland ."
positive,"Microsoft also churned up its courtship , agreeing to use the Navteq mapping service , which is offered by a company Nokia bought for $ 8.1 billion a few years ago ."
negative,"National Conciliator Juhani Salonius , who met both parties on Wednesday , said they were too far apart in their views for him to propose mediation ."
positive,New product launches in Finland will more than double from 2005 .
positive,"On the other hand , Montevideo said that having the two mills working in the area will generate jobs ."
positive,"On Wednesday he announced that the government would propose granting a licence for two reactors , one to be built by Fennovoima , and the other by TVO ."
positive,services supplier Efore Plc to streamline operations in Finland and the US Finnish electronic systems and services supplier Efore Plc ( OMX Helsinki : EFO1V ) said on Tuesday ( 3 February ) that it has initiated statutory negotiations regarding a streamlining of its operations in Finland .
positive,Singapore in May 2011 1 July 2010 - Finnish air carrier Finnair Oyj ( HEL : FIA1S ) said today it will open a daily route to Singapore on 30 May 2011 as part of its growth strategy in Asia .
positive,"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday ."
positive,"Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 's issued shares ."
negative,"Stora Enso Oyj , the largest papermaker , in October said it would close four mills ."
positive,TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .
negative,"Temporary lay-offs , affecting the entire workforce , will also be implemented ."
negative,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 ."
negative,The current lay-offs are additional to the temporary lay-offs agreed in December 2008 and in May 2009 .
negative,"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively ."
positive,The executive group will participate in the adjustments with a fixed-term 5 % salary cut .
negative,"The negotiation has resulted in the reduction of 80 people in regular employment , around half of which will be covered with pension arrangements ."
negative,"The number of permanent reductions of clerical workers is 22 employees , of which 19 in Finland ."
negative,"The personnel reduction will be carried out in Anjalankoski , Hollola , Jyvaskyla , Jarvenpaa , Karhula , Turku and Valkeakoski units ."
negative,The reduction notice applied to 17 people .
positive,The volumes are expected to increase during the next few years .
negative,18 March 2010 A leakage in the gypsum pond was detected today at the Talvivaara mine .
positive,7 March 2011 - Finnish IT company Digia Oyj HEL : DIG1V announced today an agreement with mobile-phone major Nokia Oyj HEL : NOK1V to acquire the commercial licensing and service business related to Nokia 's Qt technology .
positive,A profit is still on target .
negative,A total of 140 jobs will be reduced at the Raahe Steel Works .
positive,"According to Finnish Aktia Bank 's Managing Director Jussi Laitinen , the bank 's aim is to triple the number of its customers in Finland in the next five years ."
negative,As a result some 20 persons will no longer be needed .
positive,"ASPO Plc STOCK EXCHANGE ANNOUNCEMENT May 4 , 2006 at 10:00 a.m. An increase in the share capital of Aspo Plc totaling EUR 1,125.60 was registered today ."
negative,"Biohit said that it will reduce the number of leased personnel by 10 , and lay off 10 of its own personnel ."
positive,"Comparable net sales are expected to increase more than 10 % in 2008 , in line with group target ."
negative,Finnish sports equipment company Amer Sports said it has decided to lay off 370 workers from its Salomon division in France .
positive,"In 2006 , the company intends to invest significantly in expanding its distribution and maintenance network ."
negative,"In addition , the company will reduce a maximum of ten jobs ."
positive,"In addition to Russia , we now seek additional growth in Ukraine ."
positive,"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur ."
negative,in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .
positive,"In the autumn , it plans to expand service to St. Petersburg and Moscow and launch service to Yekaterinburg , Russia , flying there three times a week ."
negative,"Konecranes has previously communicated an estimated reduction of about 1,600 employees on group level in 2009 ."
positive,Latvenergo has ordered a significant expansion to the Tekla Xpower network information system .
positive,Lemcon has also signed a pre-contract for the purchase of the park 's entire 130-hectare site .
negative,"Paper stocks were among the biggest fallers , with Stora Enso down 2.30 pct to 14.01 eur , M-real down 2.86 pct to 5.09 eur and UPM-Kymmene 1.14 pct lower at 19.10 eur ."
positive,"Salo , Finland , 29 August 2006 - Benefon has today announced its plans to further strengthen its in-house technology platform , by licensing the complete mobile software platform , Opna , from its long-standing technology partner , Pollex ."
positive,Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .
positive,The acquisition is part of Ramirent 's strategy to strengthen its position in selected locations .
negative,The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .
positive,The company will use the assets for strengthening its balance sheet and financial position .
negative,The employment contracts of 14 of the employees will end in March 2009 as a result of the company 's previous employer-employee talks .
positive,The newly created position has been established to strengthen Amer Sports ' management in strategic planning and execution .
positive,"The production capacity can be tripled without any major additional investments , the company said ."
negative,"The staff reduction will start immediately , Glaston added ."
positive,The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level .
negative,"The total headcount reduction will be 50 persons , the company said ."
negative,"The workforce will be reduced also in the Amsterdam office , in the Netherlands ."
negative,The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business .
positive,"In the Asia-Pacific region , Visa Wave is available in Malaysia , Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year , Jung added ."
negative,"In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400,000 versus a net profit of EUR 200,000 for the corresponding period of fiscal 2007 ."
negative,"Konecranes Oyj KCR1V FH fell 5.5 percent to 20.51 euros , the biggest fall since June ."
negative,"Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss , as announced before ."
negative,Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .
negative,"Production levels have been agreed with producers a long time ago , so a fall in consumption will lead to losses ."
negative,Return on investment ROI was 4.1 % compared to 43.8 % in the first half of 2008 .
negative,"SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 , 2008 AT 2:45 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year ."
negative,"The sale will result in a capital loss of EUR5m for Solidium , which obtained Tikkurila shares in March 2010 ."
negative,- The Group -“ s result before taxes was EUR -1.9 ( -3.0 ) million .
negative,"- The Group 's sales during the period were EUR 37.5 million ( EUR 48.2 million , 1-9/2008 ) and result before taxes was a loss of EUR -3.5 ( +1.2 ) million ."
negative,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 ."
negative,Finnish media group Talentum has issued a profit warning .
negative,"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 ."
negative,"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 ."
negative,"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 ."
negative,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 ."
negative,"Cencorp 's net sales in the first quarter is estimated to be EUR0.9-1 .2 m , as compared to EUR4 .5 m in the first quarter 2008 ."
negative,Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .
negative,Earnings per share ( EPS ) amounted to a loss of EUR0 .05 .
negative,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .
negative,Earnings per share ( EPS ) amounted to a loss of to EUR0 .06 .
negative,Earnings per share were at loss of EUR0 .24 .
negative,Expense ratio was 102.6 % compared to 92.9 % in the corresponding period in 2005 .
negative,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .
negative,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .
negative,Finnish forest industry group Stora Enso Oyj issued on Thursday ( 20 March ) a profit warning for the first quarter 2008 .
negative,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .
negative,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 ."
negative,"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 ."
negative,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 ."
negative,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 ."
negative,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .
negative,"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said ."
negative,Nokia Siemens Networks has struggled to make a profit in the past two years .
negative,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .
negative,"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier ."
negative,Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .
negative,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn ."
negative,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 ."
negative,"Operating loss totalled EUR 3.2 mn , compared to a profit of EUR 7.2 mn in the third quarter of 2008 ."
negative,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 ."
negative,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 ."
negative,"Operating profit before non-recurring items was EUR 8.3 mn in the first nine months of 2008 , compared to EUR 8.4 in the corresponding period in 2007 ."
negative,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .
negative,Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .
negative,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 ."
negative,Pretax profit totaled EUR 4.9 mn compared to EUR 5.2 mn in the first quarter of 2005 .
negative,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago ."
positive,Raisio 's malting capacity was in full use in 2008 .
negative,"Raw materials prices have surged in the past year , fueled in part because of the rapid industrialization of China , India and other developing nations ."
negative,Rivals say Qualcomm has fewer patents on 3G phones than on earlier versions and should lower its rates .
negative,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .
negative,"The company 's annual loss amounted to EEK 18mn , compared to a profit of EEK 7.3 mn in 2008 ."
negative,"The fair value change of investment properties was EUR 15.8 mn , compared to EUR 22.9 mn in the third quarter of 2009 ."
negative,The stock was hit by the profit warning of Finnish rival Rautaruukki Oyj ( OMX : RTRKS ) .
negative,Finnish Bank of +_land +_landsbanken has issued a profit warning .
negative,Finnish forest machinery manufacturer Ponsse has issued a profit warning .
negative,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering ."
negative,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 ."
negative,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .
negative,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .
negative,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 ."
negative,"In 2009 , Stora Enso 's net loss was EUR 879.7 million compared to EUR 673.4 million in the previous year ."
negative,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 ."
negative,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 ."
negative,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .
negative,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 ."
negative,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier ."
negative,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .
negative,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn ."
negative,Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .
negative,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year ."
negative,Scanfil has also issued a profit warning .
negative,Scanfil issued a profit warning on 10 April 2006 .
negative,"The operating loss amounted to EUR 0.8 mn , compared to a profit of EUR 3.9 mn a year earlier ."
negative,"The period-end cash and cash equivalents totaled EUR6 .5 m , compared to EUR10 .5 m in the previous year ."
negative,"The poorest index figure was given to Finnish power company Fortum , 4.5 ."
negative,The real estate company posted a net loss of +ˆ  x201a -õ 59.3 million +ˆ  x201a -õ 0.21 per share compared with a net profit of +ˆ  x201a -õ 31 million +ˆ  x201a -õ 0.11 per share for the corresponding quarter of 2007 .
negative,"The tightened competition situation in the production automation market has affected net sales during 2006 , Cencorp said ."
negative,"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said ."
positive,Operating profit excluding restructuring costs grew to EUR 44.5 million from EUR 31.7 million while operating profit including restructuring costs showed even larger growth to EUR 38.5 million from EUR 7.4 million .
positive,"Having a China based operation will not only enable us to fully leverage our resources and expertise in wireless solutions , but also strengthen our capability to offer industry-leading products for our customers in China . ''"
positive,"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said ."
positive,The groups 's turnover for the full fiscal year is expected to show a slight increase from the previous fiscal year .
positive,The talks are aimed at restructuring operations and cutting costs .
positive,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier ."
positive,EBIT excluding non-recurring items was estimated to increase from 2009 .
positive,Lean System supports change management and component purchasing extremely well .
positive,Operating profit excluding non-recurring items increased by 27 % to EUR 81.9 mn from EUR 64.4 mn in the corresponding period in 2008 .
positive,This transaction will also rationalize our pulp and paper industry related solutions .
positive,Cash flow from business operations totalled EUR 0.4 mn compared to a negative EUR 15.5 mn in the first half of 2008 .
positive,"Cash flow from operations totalled EUR 2.71 mn , compared to a negative EUR 0.83 mn in the corresponding period in 2008 ."
positive,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 ."
positive,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn ."
positive,"Finnish energy company Fortum Oyj said on November 13 , 2007 it was granted an environmental permit to build a biofuel-fired combined heat and power CHP plant in Vartan harbor in eastern Stockholm ."
positive,"Following the transaction , Lundbeck has worldwide rights for nalmefene , excluding North America , Mexico , Turkey and South-Korea ."
positive,Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .
positive,"Return on investment was 5.0 % , compared to a negative 4.1 % in 2009 ."
positive,The District Court of Helsinki dismissed all charges as the court of first instance in 2005 .
positive,"Thus the method will cut working costs , and will fasten the planning and building processes ."
positive,"By cutting the number of plants , the group will trim fixed costs ."
negative,"So far Norwegian Norske Skog has reduced the staff levels by 1,000 people and plans to reduce production by 200,000 tons in 2008 , while Finnish-Swedish Stora Enso is to cut staff by 1,700 people and production by 500,000 tons ."
negative,25 March 2011 - Finnish electronics contract manufacturer Scanfil Oyj HEL : SCF1V said today its plan to merge wholly owned Scanfil EMS Group with Ojala-Yhtyma Oy has hit a snag as shareholders of the domestic rival rejected the deal .
negative,Elisa CEO Sami Seppanen said EMT 's slogan `` Best coverage across Estonia '' clearly gives misleading information to consumers .
negative,"In this case , the effect would be negative in Finland ."
negative,Nokia will certainly disagree with Qualcomm 's views on the patent situation .
negative,"Outokumpu 's steel mill in Tornio , in Finland , is the suspected source ."
negative,Possible personnel reductions concern approximately 104 people .
negative,"That 's what I go to bed worrying about every night , ' he said ."
negative,The company initially estimated that it would cut up to 30 jobs .
negative,The number of bodily injury cases quadrupled in 2000-2006 .
negative,"According to Swedish authorities , traces of the very toxic osmium tetroxide have been found on the coast of Per+Æmeri , the Northernmost part of the Gulf of Bothnia ."
negative,Finnish airline Finnair is starting the temporary layoffs of cabin crews in February 2010 .
negative,"Finnish Food Workers ' Union SEL plans to hasten its collective bargaining with a two-day strike that would begin on 7 April 2010 , in Finland ."
negative,Finnish M-real 's Kyro mill is starting negotiations to cut staff .
negative,"Finnish Suominen Flexible Packaging is cutting 48 jobs in its unit in Tampere and two in Nastola , in Finland ."
negative,"In Finland , media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media ."
negative,"According to Laavainen , Raisio 's food marketing used to be reactive and inconsistent ."
negative,"Antti Orkola , president of Kemira GrowHow 's Industrial Solutions unit , told Thomson Financial News the company has put off opening the mine as prices of phosphate have been ` quite depressed for a long time ' . '"
negative,Applying for summer work is seen as laborious and stressful .
negative,ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .
negative,"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily ."
negative,As a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .
negative,"As production of other products will continue normally , temporary lay-offs concern simultaneously at most 80 employees ."
negative,Chief executive officer Olli-Pekka Kallasvuo 's changes on Tuesday mark the third time in nine months the company has reshuffled executives and operations as Nokia loses ground to Apple 's iPhone and RIM 's BlackBerry .
negative,"Cuts equivalent to the costs of about 35-45 employees are the target , the company said ."
negative,EB announced in its stock exchange release on November 18th 2008 that J.T. Bergqvist has resigned from the chairmanship and membership of the Board of EB .
negative,"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy ."
negative,"Finnish Suominen Flexible Packaging Ltd , owned by local textile company Suominen Corporation Group ( HEL : SUY1V ) , said today that it would start employee negotiations concerning its entire personnel in Finland ."
negative,"Finnish Vaahto Group that provides paper-making technology and process machinery is starting negotiations concerning the temporary lay-offs of all 140 employees at the company 's plants in Hollola and Tampere , in Finland ."
negative,He said he has been losing five families a month to the economy as many make alternative arrangements to save money .
negative,"In addition , the production at the Varpaisj+_ rvi factory will be stopped at the beginning of April 2009 ."
negative,In addition the production personnel of the Sport Division have been given a temporary lay-off warning .
negative,"In Sweden , there is an oversupply of pharmacies ."
negative,Incap Furniture is presently negotiating staff cuts .
negative,"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries ."
negative,It is a disappointment to see the plan folded .
negative,It is the most awkward thing to use if you 're holding the phone with one hand .
negative,"Jul. 18 -- Police are looking for a man who they say terrorized three males at gunpoint on East Maple Avenue this afternoon , shooting one of them and kidnapping another ."
negative,Korhonen was dismissed from her post of editor in chief of the group 's newspaper Lapin Kansa in December 2008 .
negative,"Last year , UPM cut production , closed mills in Finland and slashed 700 jobs ."
negative,"( ADP News ) - Jan 27 , 2009 - Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL : WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland ."
negative,"( ADPnews ) - Dec 1 , 2009 - Finnish cutlery and hand tools maker Fiskars Oyj Abp ( HEL : FISAS ) said today that it will make redundant a total of 18 office and management staff members of its subsidiary Iittala Group Ltd. ."
negative,"More than 14,000 customers were left powerless ."
negative,Scanfil will execute the temporary lay-offs by mid-October 2009 and the job cuts by March 2010 .
negative,"The company plans to close two of the three lines at the plant , where some 450 jobs are under threat ."
negative,"The largest restructuring is planned for Italy , where negotiations on about 40 job cuts are to be initiated today , the company noted ."
negative,The measures result from weak demand in the shipbuilding industry .
negative,The production is to be liquidated before June 2009 and 325 employees loose their jobs .
negative,"The prosecutor is also demanding Outokumpu pay a fine of EUR 800,000 at most ."
negative,"The pulp production in Finnish Kemij+Ærvi will also be liquidated and about 1,100 employees loose their jobs ."
negative,They are also upset that some of the machinery and work is taken over to Poland .
negative,They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .
negative,This is bad news for the barbeque season .
negative,"Tornio Works employs 2,300 of whom more than 1,800 have been in the scope of the fixed-period or part-time temporary layoffs in April-October period ."
